Date,Open,High,Low,Close,Volume,Daily_Return_Pct,Daily_Range,MA_20,MA_50,MA_200,EMA_12,EMA_26,MACD,MACD_Signal,BB_Upper,BB_Lower,BB_Width,RSI_14,Volume_MA_20,Cumulative_Return_Pct,Year,Month,Quarter,Day_of_Week,Volatility_30d
2000-06-06,43.56,43.6,42.43,42.95,682209.0,-0.1627,1.17,44.6585,43.8082,48.5556,43.6463,44.0047,-0.3584,-0.0871,47.8176,41.4994,6.3181,25.6923,798917.45,146.7,2000,6,2,Tuesday,2.1266705177423426
2000-06-07,42.88,43.3,42.4,42.97,605892.0,0.0466,0.9,44.457,43.7486,48.488,43.5423,43.9281,-0.3858,-0.1469,47.4992,41.4148,6.0843,32.2519,736956.55,146.82,2000,6,2,Wednesday,2.1264599253516248
2000-06-08,43.1,43.4,42.22,42.52,869409.0,-1.0472,1.18,44.208,43.699,48.4166,43.385,43.8238,-0.4388,-0.2052,47.0069,41.4091,5.5979,32.752,733058.25,144.23,2000,6,2,Thursday,2.1156053262858827
2000-06-09,43.0,43.0,42.13,42.35,425348.0,-0.3998,0.87,44.0105,43.629,48.3508,43.2258,43.7146,-0.4888,-0.262,46.7446,41.2764,5.4682,26.4646,719798.7,143.26,2000,6,2,Friday,2.1149191760350847
2000-06-12,42.69,42.81,42.01,42.5,125851.0,0.3542,0.8,43.815,43.592,48.2799,43.1141,43.6246,-0.5105,-0.3117,46.3806,41.2494,5.1313,28.0633,686446.1,144.12,2000,6,2,Monday,2.1153933711109696
2000-06-13,42.45,43.2,42.13,42.65,491744.0,0.3529,1.07,43.5725,43.564,48.2052,43.0427,43.5524,-0.5097,-0.3513,45.5121,41.6329,3.8791,34.9666,662286.8,144.98,2000,6,2,Tuesday,2.104845951509566
2000-06-14,43.18,43.18,42.12,42.41,487824.0,-0.5627,1.06,43.3875,43.5482,48.1265,42.9454,43.4678,-0.5224,-0.3855,44.9833,41.7917,3.1917,36.2587,650825.0,143.6,2000,6,2,Wednesday,2.003576420132346
2000-06-15,42.67,42.67,41.81,42.16,634824.0,-0.5895,0.86,43.254,43.5256,48.0463,42.8245,43.3709,-0.5464,-0.4177,44.7872,41.7208,3.0665,35.8448,616158.8,142.17,2000,6,2,Thursday,1.7047893977492241
2000-06-16,42.0,42.4,40.0,40.0,7874917.0,-5.1233,2.4,43.039,43.4658,47.9548,42.39,43.1212,-0.7312,-0.4804,45.0774,41.0006,4.0768,23.7731,955056.2,129.76,2000,6,2,Friday,1.868104503636172
2000-06-19,41.35,41.84,40.11,40.61,1314922.0,1.525,1.73,42.8355,43.4196,47.8659,42.1162,42.9352,-0.8191,-0.5481,44.9932,40.6778,4.3155,27.5511,972797.35,133.26,2000,6,2,Monday,1.8956648033638872
2000-06-20,40.71,40.9,39.91,40.24,993781.0,-0.9111,0.99,42.6115,43.3814,47.777,41.8275,42.7356,-0.9081,-0.6201,44.8732,40.3498,4.5233,28.6799,955062.05,131.14,2000,6,2,Tuesday,1.6840234299568637
2000-06-21,40.13,40.48,39.85,39.88,703816.0,-0.8946,0.63,42.4055,43.341,47.6929,41.5279,42.524,-0.9961,-0.6953,44.8756,39.9354,4.9402,17.8572,951512.6,129.07,2000,6,2,Wednesday,1.555044427424622
2000-06-22,39.92,40.18,39.0,39.53,722622.0,-0.8776,1.18,42.202,43.2816,47.6117,41.2205,42.3023,-1.0817,-0.7726,44.9163,39.4877,5.4286,19.9276,965803.0,127.06,2000,6,2,Thursday,1.5263805241956152
2000-06-23,39.45,39.94,39.05,39.05,779767.0,-1.2143,0.89,41.9845,43.2376,47.5324,40.8866,42.0614,-1.1748,-0.853,44.9774,38.9916,5.9859,15.952,979543.8,124.3,2000,6,2,Friday,1.4875561809693887
2000-06-26,39.49,40.38,39.4,39.53,710015.0,1.2292,0.98,41.79,43.2002,47.4591,40.6779,41.8738,-1.196,-0.9216,44.8937,38.6863,6.2074,22.5962,1004469.2,127.06,2000,6,2,Monday,1.516514613684037
2000-06-27,39.55,40.29,39.31,39.41,442284.0,-0.3036,0.98,41.576,43.161,47.3797,40.4828,41.6913,-1.2085,-0.979,44.7181,38.4339,6.2841,21.9243,1004728.95,126.37,2000,6,2,Tuesday,1.4174614750790713
2000-06-28,39.55,40.09,39.25,39.92,477679.0,1.2941,0.84,41.4195,43.1394,47.3077,40.3962,41.5601,-1.1639,-1.016,44.5642,38.2748,6.2895,29.6875,1004114.05,129.3,2000,6,2,Wednesday,1.3888487211215348
2000-06-29,40.2,40.28,39.42,39.47,591490.0,-1.1272,0.86,41.201,43.0988,47.2375,40.2537,41.4053,-1.1516,-1.0431,44.2432,38.1588,6.0844,28.4431,1015116.95,126.72,2000,6,2,Thursday,1.3256281061504749
2000-06-30,40.2,40.5,39.51,39.69,783226.0,0.5574,0.99,41.043,43.0626,47.17,40.167,41.2782,-1.1112,-1.0567,44.0527,38.0333,6.0193,29.1852,1020676.8,127.98,2000,6,2,Friday,1.3289492674687586
2000-07-03,40.2,40.2,39.16,39.8,686244.0,0.2771,1.04,40.882,43.0286,47.1045,40.1105,41.1687,-1.0582,-1.057,43.7891,37.9749,5.8142,28.763,1020193.2,128.61,2000,7,3,Monday,1.3147997804656977
2000-07-04,39.5,40.45,39.4,40.1,675424.0,0.7538,1.05,40.7395,42.9856,47.0345,40.1089,41.0896,-0.9807,-1.0417,43.4953,37.9837,5.5115,32.9394,1019853.95,130.33,2000,7,3,Tuesday,1.3284381951932422
2000-07-05,40.1,41.37,40.1,41.0,990949.0,2.2444,1.27,40.641,42.9586,46.977,40.246,41.0829,-0.8369,-1.0008,43.1945,38.0875,5.107,42.1833,1039106.8,135.5,2000,7,3,Wednesday,1.3878510141023173
2000-07-06,40.6,41.3,40.31,40.75,651250.0,-0.6098,0.99,40.5525,42.9396,46.9174,40.3236,41.0583,-0.7347,-0.9476,42.9497,38.1553,4.7944,56.8058,1028198.85,134.07,2000,7,3,Thursday,1.3838386885096452
2000-07-07,40.7,41.43,40.2,40.86,692688.0,0.2699,1.23,40.478,42.9268,46.8577,40.4061,41.0436,-0.6375,-0.8856,42.7281,38.2279,4.5002,52.495,1041565.85,134.7,2000,7,3,Friday,1.3858189330235173
2000-07-10,41.38,41.45,40.81,41.15,428066.0,0.7097,0.64,40.4105,42.9198,46.7995,40.5205,41.0515,-0.5309,-0.8146,42.4788,38.3422,4.1367,59.2292,1056676.6,136.37,2000,7,3,Monday,1.395006294815445
2000-07-11,41.02,41.52,40.44,40.79,679873.0,-0.8749,1.08,40.3175,42.8952,46.7387,40.562,41.0321,-0.4701,-0.7457,42.1108,38.5242,3.5867,59.2292,1066083.05,134.3,2000,7,3,Tuesday,1.3925000589818197
2000-07-12,40.74,40.93,40.25,40.57,381998.0,-0.5394,0.68,40.2255,42.8366,46.675,40.5632,40.9979,-0.4347,-0.6835,41.7328,38.7182,3.0146,60.8334,1060791.75,133.03,2000,7,3,Wednesday,1.3740802654197808
2000-07-13,40.74,40.93,39.79,40.47,821542.0,-0.2465,1.14,40.141,42.728,46.6148,40.5489,40.9588,-0.4099,-0.6288,41.3521,38.9299,2.4221,66.0634,1070127.65,132.46,2000,7,3,Thursday,1.319867993329672
2000-07-14,40.39,40.39,39.36,39.94,1177743.0,-1.3096,1.03,40.138,42.5908,46.5515,40.4552,40.8833,-0.4281,-0.5887,41.3508,38.9252,2.4257,54.5861,735268.95,129.41,2000,7,3,Friday,1.2810827586213098
2000-07-17,40.39,41.3,40.31,40.96,1628326.0,2.5538,0.99,40.1555,42.469,46.4955,40.5329,40.889,-0.3561,-0.5421,41.4065,38.9045,2.502,64.432,750939.15,135.27,2000,7,3,Monday,1.3743820018968287
2000-07-18,40.65,43.15,40.62,42.8,1845956.0,4.4922,2.53,40.2835,42.345,46.448,40.8817,41.0305,-0.1489,-0.4635,42.0059,38.561,3.4449,71.4925,793547.9,145.84,2000,7,3,Tuesday,1.615073912461175
2000-07-19,42.75,44.92,42.75,44.17,3205141.0,3.2009,2.17,40.498,42.2884,46.4123,41.3876,41.2631,0.1245,-0.3459,42.9309,38.0651,4.8657,80.8399,918614.15,153.71,2000,7,3,Wednesday,1.717568889364455
2000-07-20,44.42,45.92,43.83,45.48,2450598.0,2.9658,2.09,40.7955,42.248,46.3838,42.0172,41.5755,0.4417,-0.1884,44.0473,37.5437,6.5036,83.2376,1005012.95,161.24,2000,7,3,Thursday,1.7797916150945658
2000-07-21,44.42,46.25,44.8,44.98,1465627.0,-1.0994,1.45,41.092,42.2216,46.357,42.473,41.8276,0.6453,-0.0216,44.7319,37.4521,7.2798,78.4615,1039305.95,158.36,2000,7,3,Friday,1.7929965095035623
2000-07-24,44.98,46.4,44.27,46.0,1275589.0,2.2677,2.13,41.4155,42.2134,46.3287,43.0156,42.1367,0.8789,0.1585,45.5827,37.2483,8.3345,80.0407,1067584.65,164.22,2000,7,3,Monday,1.8316793347453961
2000-07-25,45.95,46.01,44.66,44.91,653926.0,-2.3696,1.35,41.6905,42.1616,46.2958,43.307,42.3421,0.9649,0.3198,46.0231,37.3579,8.6652,69.5305,1078166.75,157.96,2000,7,3,Tuesday,1.8943319525733164
2000-07-26,45.06,46.0,44.66,46.0,1170163.0,2.4271,1.34,41.9945,42.1594,46.2595,43.7213,42.6131,1.1083,0.4775,46.6456,37.3434,9.3021,74.1935,1112790.95,164.22,2000,7,3,Wednesday,1.9316673186981344
2000-07-27,45.99,46.18,45.05,45.55,827369.0,-0.9783,1.13,42.2985,42.1738,46.2263,44.0027,42.8306,1.172,0.6164,47.0485,37.5485,9.5001,70.9562,1124584.9,161.64,2000,7,3,Thursday,1.9390565431608011
2000-07-28,45.99,48.4,45.05,46.94,4061532.0,3.0516,3.35,42.661,42.2266,46.2015,44.4546,43.135,1.3195,0.757,47.6723,37.6497,10.0225,73.5557,1288500.2,169.62,2000,7,3,Friday,1.7156209238747306
2000-07-31,47.0,47.94,45.95,46.89,1617152.0,-0.1065,1.99,43.0155,42.2708,46.1714,44.8293,43.4132,1.4161,0.8888,48.1755,37.8555,10.32,75.4591,1335045.6,169.34,2000,7,3,Monday,1.7094564871972298
2000-08-01,46.79,47.0,45.7,46.19,959557.0,-1.4929,1.3,43.32,42.3002,46.1387,45.0386,43.6189,1.4197,0.995,48.4743,38.1657,10.3087,72.5522,1349252.25,165.31,2000,8,3,Tuesday,1.7291383403468545
2000-08-02,46.35,46.65,45.2,45.95,803723.0,-0.5196,1.45,43.5675,42.3392,46.1015,45.1788,43.7916,1.3873,1.0735,48.7281,38.4069,10.3213,71.746,1339890.95,163.94,2000,8,3,Wednesday,1.720228409068929
2000-08-03,45.9,47.18,45.55,47.0,1553133.0,2.2851,1.63,43.88,42.4072,46.0725,45.459,44.0292,1.4298,1.1447,49.0791,38.6809,10.3981,76.9055,1384985.1,169.97,2000,8,3,Thursday,1.7305642646856254
2000-08-04,47.1,47.8,46.66,47.2,1122133.0,0.4255,1.14,44.197,42.4832,46.0362,45.7268,44.2641,1.4628,1.2083,49.3939,39.0001,10.3938,75.3659,1406457.35,171.12,2000,8,3,Friday,1.697086914036257
2000-08-07,47.15,48.0,47.15,47.55,698102.0,0.7415,0.85,44.517,42.5658,45.9939,46.0073,44.5075,1.4998,1.2666,49.7121,39.3219,10.3901,71.9704,1419959.15,173.13,2000,8,3,Monday,1.693655973022274
2000-08-08,47.59,49.6,47.59,49.05,1901476.0,3.1546,2.01,44.93,42.673,45.958,46.4754,44.844,1.6315,1.3396,50.1904,39.6696,10.5209,72.3035,1481039.3,181.74,2000,8,3,Tuesday,1.744742971107747
2000-08-09,48.62,51.8,48.61,50.8,2679558.0,3.5678,3.19,45.4415,42.828,45.9444,47.1408,45.2852,1.8556,1.4428,50.9025,39.9805,10.922,73.3743,1595917.3,191.79,2000,8,3,Wednesday,1.8172234096675295
2000-08-10,50.8,52.15,49.8,50.1,2010166.0,-1.378,2.35,45.923,42.9532,45.9322,47.596,45.6418,1.9542,1.5451,51.2345,40.6115,10.623,72.1071,1655348.5,187.77,2000,8,3,Thursday,1.8270520192910231
2000-08-11,50.1,50.4,49.05,50.18,856386.0,0.1597,1.35,46.435,43.0998,45.9256,47.9936,45.978,2.0156,1.6392,51.271,41.599,9.6721,69.6429,1639280.65,188.23,2000,8,3,Friday,1.8304181096414696
2000-08-14,50.21,50.69,49.15,50.3,704803.0,0.2391,1.54,46.902,43.2454,45.9188,48.3484,46.2981,2.0503,1.7214,51.2955,42.5085,8.7871,77.8697,1593104.5,188.92,2000,8,3,Monday,1.83080611163561
2000-08-15,50.65,50.98,49.5,50.06,412452.0,-0.4771,1.48,47.265,43.3876,45.9096,48.6117,46.5768,2.0349,1.7841,51.425,43.105,8.32,73.0159,1521429.3,187.54,2000,8,3,Tuesday,1.8455991665045532
2000-08-16,49.75,50.95,49.75,50.4,752051.0,0.6792,1.2,47.5765,43.5362,45.9033,48.8868,46.86,2.0269,1.8327,51.6935,43.4595,8.2339,77.8416,1398774.8,189.5,2000,8,3,Wednesday,1.8241441954497748
2000-08-17,50.34,50.6,48.85,48.99,825472.0,-2.7976,1.75,47.752,43.6656,45.8991,48.9027,47.0178,1.8849,1.8431,51.7912,43.7128,8.0784,61.7411,1317518.5,181.4,2000,8,3,Thursday,1.9197996831446507
2000-08-18,49.01,49.03,47.9,48.4,1218216.0,-1.2043,1.13,47.923,43.7866,45.8891,48.8254,47.1202,1.7052,1.8155,51.7522,44.0938,7.6584,58.1446,1305147.95,178.01,2000,8,3,Friday,1.9480834177659627
2000-08-21,48.79,50.2,47.7,49.6,1127920.0,2.4793,2.5,48.103,43.9286,45.8861,48.9445,47.3038,1.6407,1.7806,51.8898,44.3162,7.5736,67.4514,1297764.5,184.9,2000,8,3,Monday,1.9785655137341127
2000-08-22,49.95,50.95,49.75,50.21,1109472.0,1.2298,1.2,48.368,44.0798,45.8856,49.1392,47.5191,1.6201,1.7485,51.9502,44.7858,7.1644,71.0059,1320541.8,188.41,2000,8,3,Tuesday,1.9601070353397816
2000-08-23,50.4,52.16,49.87,51.8,2310308.0,3.1667,2.29,48.658,44.2676,45.8867,49.5486,47.8362,1.7124,1.7413,52.3698,44.9462,7.4236,72.4719,1377549.05,197.54,2000,8,3,Wednesday,1.9949066750850408
2000-08-24,51.8,52.55,50.35,50.93,1405957.0,-1.6795,2.2,48.927,44.443,45.8838,49.7611,48.0654,1.6957,1.7321,52.4662,45.3878,7.0784,66.4317,1406478.45,192.54,2000,8,3,Thursday,2.03842472924109
2000-08-25,50.6,51.71,50.52,51.01,771756.0,0.1571,1.19,49.1305,44.6632,45.8804,49.9532,48.2835,1.6697,1.7197,52.6567,45.6043,7.0523,65.6137,1241989.65,193.0,2000,8,3,Friday,2.003643798903652
2000-08-28,51.01,51.28,50.5,51.1,553433.0,0.1764,0.78,49.341,44.873,45.8831,50.1297,48.4921,1.6375,1.7032,52.8061,45.8759,6.9302,60.5998,1188803.7,193.52,2000,8,3,Monday,1.9803228493928933
2000-08-29,51.0,51.37,48.5,48.95,2041471.0,-4.2074,2.87,49.479,45.0472,45.8794,49.9482,48.5261,1.4221,1.647,52.6204,46.3376,6.2829,40.8143,1242899.4,181.17,2000,8,3,Tuesday,2.0504915467345595
2000-08-30,48.89,49.35,48.06,48.65,1156336.0,-0.6129,1.29,49.614,45.2226,45.8776,49.7485,48.5352,1.2132,1.5603,52.3186,46.9094,5.4092,42.5026,1260530.05,179.45,2000,8,3,Wednesday,1.99267623449113
2000-08-31,48.79,49.4,48.1,49.24,902374.0,1.2127,1.3,49.726,45.4168,45.8798,49.6702,48.5874,1.0828,1.4648,52.1453,47.3067,4.8386,45.3831,1227992.1,182.83,2000,8,3,Thursday,1.9380249622249188
2000-09-01,49.24,50.89,49.11,50.4,1527621.0,2.3558,1.78,49.886,45.6438,45.8894,49.7825,48.7217,1.0608,1.384,52.0067,47.7653,4.2414,50.4456,1248266.5,189.5,2000,9,3,Friday,1.9556109226836358
2000-09-04,50.5,51.05,49.8,50.2,935593.0,-0.3968,1.25,50.0185,45.8572,45.8974,49.8467,48.8312,1.0155,1.3103,51.8338,48.2032,3.6307,50.6261,1260141.05,188.35,2000,9,3,Monday,1.9281006780988015
2000-09-05,49.95,50.49,49.45,49.92,433977.0,-0.5578,1.04,50.062,46.0674,45.9142,49.858,48.9119,0.9462,1.2375,51.8204,48.3036,3.5169,47.8417,1186766.1,186.74,2000,9,3,Tuesday,1.8687482774251087
2000-09-06,49.8,50.18,49.5,50.15,447490.0,0.4607,0.68,50.0295,46.272,45.932,49.9029,49.0036,0.8994,1.1698,51.7542,48.3048,3.4494,55.835,1075162.7,188.06,2000,9,3,Wednesday,1.828152431297093
2000-09-07,49.77,50.47,49.6,49.9,544647.0,-0.4985,0.87,50.0195,46.4806,45.9475,49.9025,49.07,0.8325,1.1024,51.7448,48.2942,3.4506,57.8125,1001886.75,186.63,2000,9,3,Thursday,1.818617254131003
2000-09-08,49.81,50.18,49.66,49.9,546432.0,0.0,0.52,50.0055,46.6848,45.959,49.9021,49.1315,0.7706,1.036,51.7299,48.2811,3.4487,51.7857,986389.05,186.63,2000,9,3,Friday,1.7444180198334174
2000-09-11,49.85,49.96,48.88,49.31,464731.0,-1.1824,1.08,49.956,46.875,45.9675,49.811,49.1447,0.6663,0.9621,51.7015,48.2105,3.4909,44.6301,974385.45,183.24,2000,9,3,Monday,1.7623030808914626
2000-09-12,49.18,49.21,48.31,48.44,790965.0,-1.7644,0.9,49.875,47.0418,45.963,49.6001,49.0925,0.5076,0.8712,51.746,48.004,3.742,28.0679,993311.1,178.24,2000,9,3,Tuesday,1.7718765857006022
2000-09-13,48.79,48.79,46.51,46.84,1108819.0,-3.3031,2.28,49.697,47.1586,45.9536,49.1755,48.9256,0.2498,0.7469,51.9879,47.4061,4.5819,25.6258,1011149.5,169.05,2000,9,3,Wednesday,1.8790748819932461
2000-09-14,46.89,47.52,46.6,47.0,771991.0,0.3416,0.92,49.5975,47.2836,45.9419,48.8408,48.783,0.0578,0.6091,52.1729,47.0221,5.1508,26.3282,1008475.45,169.97,2000,9,3,Thursday,1.8334145135245057
2000-09-15,46.95,49.5,46.16,49.0,4084440.0,4.2553,3.34,49.6275,47.4464,45.9469,48.8653,48.7991,0.0662,0.5005,52.1578,47.0972,5.0605,39.8844,1151786.65,181.46,2000,9,3,Friday,1.9895758565641546
2000-09-18,49.1,50.72,48.85,50.3,1546956.0,2.6531,1.87,49.6625,47.6294,45.9554,49.086,48.9102,0.1757,0.4356,52.2105,47.1145,5.0959,57.0829,1172738.45,188.92,2000,9,3,Monday,2.03936297178265
2000-09-19,50.29,50.75,50.0,50.4,1389274.0,0.1988,0.75,49.672,47.8216,45.9644,49.2881,49.0206,0.2675,0.402,52.23,47.114,5.1159,59.3783,1186728.55,189.5,2000,9,3,Tuesday,1.9620125018670904
2000-09-20,50.74,51.2,50.0,50.0,2093071.0,-0.7937,1.2,49.582,48.0102,45.9739,49.3977,49.0931,0.3045,0.3825,51.9439,47.2201,4.7237,54.1575,1175866.7,187.2,2000,9,3,Wednesday,1.8555948822010087
2000-09-21,49.9,50.2,49.11,49.6,1799022.0,-0.8,1.09,49.5155,48.1928,45.9686,49.4288,49.1307,0.2981,0.3656,51.7909,47.2401,4.5507,45.2267,1195519.95,184.9,2000,9,3,Thursday,1.844148719399921
2000-09-22,49.49,50.9,49.11,50.9,1916069.0,2.621,1.79,49.51,48.412,45.9473,49.6551,49.2618,0.3934,0.3712,51.7706,47.2494,4.5213,53.692,1252735.6,192.37,2000,9,3,Friday,1.9059939134909032
2000-09-25,50.5,50.8,49.82,50.33,851376.0,-1.1198,0.98,49.4715,48.5994,45.9274,49.759,49.3409,0.4181,0.3805,51.6426,47.3004,4.3422,52.0983,1267632.75,189.1,2000,9,3,Monday,1.917825253554769
2000-09-26,50.4,50.8,50.0,50.8,876935.0,0.9338,0.8,49.564,48.7594,45.9133,49.9191,49.449,0.4702,0.3985,51.7982,47.3298,4.4685,53.2467,1209405.95,191.79,2000,9,3,Tuesday,1.9225150415357053
2000-09-27,50.16,50.48,49.5,49.85,1150165.0,-1.8701,0.98,49.624,48.873,45.8901,49.9085,49.4787,0.4298,0.4047,51.819,47.429,4.39,49.7666,1209097.4,186.34,2000,9,3,Wednesday,1.950646421049705
2000-09-28,49.51,51.18,49.4,50.35,2127004.0,1.003,1.78,49.6795,48.9704,45.8661,49.9764,49.5432,0.4332,0.4104,51.8897,47.4693,4.4204,52.0071,1270328.9,189.21,2000,9,3,Thursday,1.8862659039159517
2000-09-29,50.5,52.5,50.2,52.5,1990936.0,4.2701,2.3,49.7845,49.1208,45.8528,50.3647,49.7622,0.6024,0.4488,52.3151,47.2539,5.0613,62.4902,1293494.65,201.56,2000,9,3,Friday,2.0152752351768832
2000-10-02,52.5,54.76,52.02,54.5,3130083.0,3.8095,2.74,49.9995,49.2908,45.8488,51.0009,50.1132,0.8877,0.5366,53.2941,46.7049,6.5892,71.7986,1403219.15,213.05,2000,10,4,Monday,2.0787181447991556
2000-10-03,54.5,54.5,54.5,54.5,3130083.0,0.0,0.0,50.2285,49.4826,45.84,51.5392,50.4381,1.1011,0.6495,54.0881,46.3689,7.7191,81.1382,1381520.3,213.05,2000,10,4,Tuesday,2.0725869798200365
2000-10-04,53.61,55.71,53.51,55.35,2513878.0,1.5596,2.2,50.4885,49.6696,45.8369,52.1255,50.802,1.3235,0.7843,54.9754,46.0016,8.9738,82.1401,1484839.7,217.93,2000,10,4,Wednesday,2.0157750138694124
2000-10-05,55.35,56.93,55.1,56.3,2638477.0,1.7164,1.83,50.8085,49.8846,45.8414,52.7677,51.2092,1.5585,0.9391,55.9794,45.6376,10.3419,80.5695,1589531.2,223.39,2000,10,4,Thursday,1.999508449479579
2000-10-06,56.65,57.03,55.77,56.38,1866781.0,0.1421,1.26,51.1325,50.0734,45.8463,53.3234,51.5923,1.7312,1.0975,56.8472,45.4178,11.4294,78.3582,1655548.65,223.85,2000,10,4,Friday,1.9995612419303104
2000-10-09,56.11,56.85,54.45,55.45,2142498.0,-1.6495,2.4,51.4395,50.2446,45.8447,53.6506,51.878,1.7726,1.2325,57.3965,45.4825,11.9141,71.8615,1739437.0,218.5,2000,10,4,Monday,2.032650557879607
2000-10-10,55.4,56.0,54.6,55.0,1708337.0,-0.8115,1.4,51.7675,50.4208,45.8484,53.8582,52.1093,1.7489,1.3358,57.7515,45.7835,11.9679,71.5517,1785305.6,215.92,2000,10,4,Tuesday,1.860693386020816
2000-10-11,54.89,55.49,54.3,55.1,1426344.0,0.1818,1.19,52.1805,50.6038,45.8628,54.0492,52.3308,1.7184,1.4123,57.8652,46.4958,11.3695,74.3363,1801181.85,216.49,2000,10,4,Wednesday,1.8513242614844434
2000-10-12,55.0,55.99,53.55,53.65,2039326.0,-2.6316,2.44,52.513,50.7368,45.871,53.9878,52.4285,1.5593,1.4417,57.6759,47.3501,10.3257,62.0087,1864548.6,208.17,2000,10,4,Thursday,1.9269428044288783
2000-10-13,53.11,56.25,53.11,56.25,1614926.0,4.8462,3.14,52.8755,50.9178,45.8848,54.3359,52.7116,1.6243,1.4782,58.0179,47.7331,10.2847,71.9585,1741072.9,223.1,2000,10,4,Friday,2.066936307500637
2000-10-16,56.3,56.3,55.01,56.13,1277035.0,-0.2133,1.29,53.167,51.0894,45.8972,54.6119,52.9648,1.6471,1.512,58.3554,47.9786,10.3768,70.297,1727576.85,222.41,2000,10,4,Monday,2.0648068627528495
2000-10-17,55.61,56.21,54.51,55.35,2232756.0,-1.3896,1.7,53.4145,51.2154,45.9015,54.7254,53.1415,1.5839,1.5264,58.5187,48.3103,10.2084,71.2191,1769750.95,217.93,2000,10,4,Tuesday,2.0835180619664015
2000-10-18,54.51,55.51,53.67,54.5,2101812.0,-1.5357,1.84,53.6395,51.2894,45.9061,54.6908,53.2421,1.4486,1.5108,58.5009,48.7781,9.7228,65.5898,1770188.0,213.05,2000,10,4,Wednesday,2.1120596999056436
2000-10-19,54.35,55.5,54.25,55.2,1120509.0,1.2844,1.25,53.9195,51.3914,45.921,54.7691,53.3872,1.3819,1.4851,58.434,49.405,9.029,61.3828,1736262.35,217.07,2000,10,4,Thursday,2.1139295427530547
2000-10-20,54.93,55.1,52.85,53.63,1817591.0,-2.8442,2.25,54.056,51.4604,45.9266,54.5939,53.4051,1.1887,1.4258,58.3456,49.7664,8.5791,46.1942,1731338.45,208.05,2000,10,4,Friday,2.192862971320485
2000-10-23,52.7,54.05,52.19,53.72,1582967.0,0.1678,1.86,54.2255,51.5288,45.9292,54.4594,53.4285,1.031,1.3468,58.1473,50.3037,7.8436,46.6146,1767918.0,208.57,2000,10,4,Monday,2.1759524585957672
2000-10-24,53.3,54.15,53.3,53.9,774557.0,0.3351,0.85,54.3805,51.6056,45.9377,54.3733,53.4634,0.91,1.2595,57.9626,50.7984,7.1642,43.318,1762799.1,209.6,2000,10,4,Tuesday,2.14045392544526
2000-10-25,54.1,54.25,52.85,54.1,1223379.0,0.3711,1.4,54.593,51.6796,45.9532,54.3313,53.5105,0.8207,1.1717,57.4803,51.7057,5.7746,39.1089,1766459.8,210.75,2000,10,4,Wednesday,2.024505214253653
2000-10-26,54.14,54.5,53.1,53.3,809347.0,-1.4787,1.4,54.7405,51.7658,45.9709,54.1726,53.495,0.6777,1.0729,56.9329,52.5481,4.3849,35.7671,1700576.95,206.15,2000,10,4,Thursday,2.056474886522214
2000-10-27,55.3,56.48,53.5,55.1,4893936.0,3.3771,2.98,54.8705,51.8998,45.9981,54.3153,53.6138,0.7015,0.9986,56.7956,52.9454,3.8502,48.503,1845726.95,216.49,2000,10,4,Friday,2.0059272661777654
2000-10-30,54.8,56.6,54.8,56.1,1617366.0,1.8149,1.8,54.9505,52.0298,46.0328,54.5899,53.798,0.7919,0.9573,56.9426,52.9584,3.9842,54.4935,1770091.1,222.24,2000,10,4,Monday,1.979282907647552
2000-10-31,56.9,59.1,56.55,58.87,3318338.0,4.9376,2.55,55.169,52.203,46.0871,55.2484,54.1737,1.0746,0.9807,57.807,52.531,5.2759,62.6425,1936008.0,238.15,2000,10,4,Tuesday,2.1461239728521218
2000-11-01,59.1,61.73,59.01,60.28,4440496.0,2.3951,2.72,55.4155,52.3726,46.1485,56.0225,54.626,1.3964,1.0639,58.9077,51.9233,6.9844,72.2932,2032338.9,246.25,2000,11,4,Wednesday,2.1566744979089996
2000-11-02,60.0,60.8,59.09,59.5,3600724.0,-1.294,1.71,55.5755,52.544,46.1984,56.5575,54.9871,1.5704,1.1652,59.5043,51.6467,7.8576,62.4521,2080451.25,241.77,2000,11,4,Thursday,2.1699519638308433
2000-11-03,59.4,60.34,58.8,60.04,2195079.0,0.9076,1.54,55.7585,52.7246,46.2502,57.0932,55.3614,1.7319,1.2785,60.1578,51.3592,8.7987,64.5137,2096866.15,244.87,2000,11,4,Friday,2.1380819949116816
2000-11-06,60.59,61.2,60.1,60.63,1925246.0,0.9827,1.1,56.0175,52.9152,46.3121,57.6374,55.7516,1.8857,1.4,60.9214,51.1136,9.8077,69.8795,2086003.55,248.26,2000,11,4,Monday,2.1149862943524838
2000-11-07,60.2,61.5,59.7,60.5,1960654.0,-0.2144,1.8,56.2925,53.1462,46.3788,58.0778,56.1034,1.9744,1.5149,61.5595,51.0255,10.5341,73.8854,2098619.4,247.51,2000,11,4,Tuesday,2.11994297869802
2000-11-08,60.0,60.43,58.15,58.67,2454113.0,-3.0248,2.28,56.471,53.3466,46.4338,58.1689,56.2935,1.8754,1.587,61.8094,51.1326,10.6767,62.6735,2150007.85,237.0,2000,11,4,Wednesday,2.176179612674627
2000-11-09,58.39,58.71,57.16,57.9,1976427.0,-1.3124,1.55,56.6835,53.5198,46.4868,58.1275,56.4125,1.715,1.6126,61.8857,51.4813,10.4043,66.5632,2146862.9,232.58,2000,11,4,Thursday,2.201105209912386
